"row","col","value"
"301 Endo NN","0465 L5 NP CTX Glut_3",0
"302 Microglia NN","0465 L5 NP CTX Glut_3",0
"001 Car3 Glut","0470 L5 NP CTX Glut_4",0
"003 L5/6 IT TPE-ENT Glut","0470 L5 NP CTX Glut_4",0
"004 L6 IT CTX Glut","0470 L5 NP CTX Glut_4",0
"005 L5 IT CTX Glut","0470 L5 NP CTX Glut_4",0
"006 L4/5 IT CTX Glut","0470 L5 NP CTX Glut_4",0
"007 L2/3 IT CTX Glut","0470 L5 NP CTX Glut_4",0
"022 L5 ET CTX Glut","0470 L5 NP CTX Glut_4",0
"027 L6b CTX Glut","0470 L5 NP CTX Glut_4",0
"028 L6 CT CTX Glut","0470 L5 NP CTX Glut_4",0
"030 L5 NP CTX Glut","0470 L5 NP CTX Glut_4",0.0676758682101514
"036 Vip Gaba","0470 L5 NP CTX Glut_4",0
"037 Sncg Gaba","0470 L5 NP CTX Glut_4",0
"039 Lamp5 Gaba","0470 L5 NP CTX Glut_4",0
"041 Pvalb chandelier Gaba","0470 L5 NP CTX Glut_4",0
"042 Pvalb Gaba","0470 L5 NP CTX Glut_4",0
"043 Sst Gaba","0470 L5 NP CTX Glut_4",0
"046 Sst Chodl Gaba","0470 L5 NP CTX Glut_4",0
"287 Astro-TE NN","0470 L5 NP CTX Glut_4",0
"294 OPC NN","0470 L5 NP CTX Glut_4",0
"295 Oligo NN","0470 L5 NP CTX Glut_4",0
"299 Peri NN","0470 L5 NP CTX Glut_4",0
"301 Endo NN","0470 L5 NP CTX Glut_4",0
"302 Microglia NN","0470 L5 NP CTX Glut_4",0
"001 Car3 Glut","0497 Vip Gaba_1",0
"003 L5/6 IT TPE-ENT Glut","0497 Vip Gaba_1",0
"004 L6 IT CTX Glut","0497 Vip Gaba_1",0
"005 L5 IT CTX Glut","0497 Vip Gaba_1",0
"006 L4/5 IT CTX Glut","0497 Vip Gaba_1",0
"007 L2/3 IT CTX Glut","0497 Vip Gaba_1",0
"022 L5 ET CTX Glut","0497 Vip Gaba_1",0
"027 L6b CTX Glut","0497 Vip Gaba_1",0
"028 L6 CT CTX Glut","0497 Vip Gaba_1",0
"030 L5 NP CTX Glut","0497 Vip Gaba_1",0.000890471950133571
"036 Vip Gaba","0497 Vip Gaba_1",0.0973724884080371
"037 Sncg Gaba","0497 Vip Gaba_1",0
"039 Lamp5 Gaba","0497 Vip Gaba_1",0.00105932203389831
"041 Pvalb chandelier Gaba","0497 Vip Gaba_1",0
"042 Pvalb Gaba","0497 Vip Gaba_1",0
"043 Sst Gaba","0497 Vip Gaba_1",0
"046 Sst Chodl Gaba","0497 Vip Gaba_1",0
"287 Astro-TE NN","0497 Vip Gaba_1",0
"294 OPC NN","0497 Vip Gaba_1",0
"295 Oligo NN","0497 Vip Gaba_1",0
"299 Peri NN","0497 Vip Gaba_1",0
"301 Endo NN","0497 Vip Gaba_1",0
"302 Microglia NN","0497 Vip Gaba_1",0
"001 Car3 Glut","0513 Vip Gaba_3",0
"003 L5/6 IT TPE-ENT Glut","0513 Vip Gaba_3",0
"004 L6 IT CTX Glut","0513 Vip Gaba_3",0
"005 L5 IT CTX Glut","0513 Vip Gaba_3",0
"006 L4/5 IT CTX Glut","0513 Vip Gaba_3",0
"007 L2/3 IT CTX Glut","0513 Vip Gaba_3",0
"022 L5 ET CTX Glut","0513 Vip Gaba_3",0
"027 L6b CTX Glut","0513 Vip Gaba_3",0
"028 L6 CT CTX Glut","0513 Vip Gaba_3",0
"030 L5 NP CTX Glut","0513 Vip Gaba_3",0
"036 Vip Gaba","0513 Vip Gaba_3",0.0965996908809892
"037 Sncg Gaba","0513 Vip Gaba_3",0
"039 Lamp5 Gaba","0513 Vip Gaba_3",0
"041 Pvalb chandelier Gaba","0513 Vip Gaba_3",0
"042 Pvalb Gaba","0513 Vip Gaba_3",0
"043 Sst Gaba","0513 Vip Gaba_3",0
"046 Sst Chodl Gaba","0513 Vip Gaba_3",0
"287 Astro-TE NN","0513 Vip Gaba_3",0
"294 OPC NN","0513 Vip Gaba_3",0
"295 Oligo NN","0513 Vip Gaba_3",0
"299 Peri NN","0513 Vip Gaba_3",0
"301 Endo NN","0513 Vip Gaba_3",0
"302 Microglia NN","0513 Vip Gaba_3",0
"001 Car3 Glut","0514 Vip Gaba_3",0
"003 L5/6 IT TPE-ENT Glut","0514 Vip Gaba_3",0
"004 L6 IT CTX Glut","0514 Vip Gaba_3",0
"005 L5 IT CTX Glut","0514 Vip Gaba_3",0
"006 L4/5 IT CTX Glut","0514 Vip Gaba_3",0
"007 L2/3 IT CTX Glut","0514 Vip Gaba_3",0
"022 L5 ET CTX Glut","0514 Vip Gaba_3",0
"027 L6b CTX Glut","0514 Vip Gaba_3",0
"028 L6 CT CTX Glut","0514 Vip Gaba_3",0
"030 L5 NP CTX Glut","0514 Vip Gaba_3",0
"036 Vip Gaba","0514 Vip Gaba_3",0.108964451313756
"037 Sncg Gaba","0514 Vip Gaba_3",0
"039 Lamp5 Gaba","0514 Vip Gaba_3",0
"041 Pvalb chandelier Gaba","0514 Vip Gaba_3",0
"042 Pvalb Gaba","0514 Vip Gaba_3",0
"043 Sst Gaba","0514 Vip Gaba_3",0
"046 Sst Chodl Gaba","0514 Vip Gaba_3",0
"287 Astro-TE NN","0514 Vip Gaba_3",0
"294 OPC NN","0514 Vip Gaba_3",0
"295 Oligo NN","0514 Vip Gaba_3",0
"299 Peri NN","0514 Vip Gaba_3",0
"301 Endo NN","0514 Vip Gaba_3",0
"302 Microglia NN","0514 Vip Gaba_3",0.00980392156862745
"001 Car3 Glut","0516 Vip Gaba_3",0
"003 L5/6 IT TPE-ENT Glut","0516 Vip Gaba_3",0
"004 L6 IT CTX Glut","0516 Vip Gaba_3",0
"005 L5 IT CTX Glut","0516 Vip Gaba_3",0
"006 L4/5 IT CTX Glut","0516 Vip Gaba_3",0
"007 L2/3 IT CTX Glut","0516 Vip Gaba_3",0
"022 L5 ET CTX Glut","0516 Vip Gaba_3",0
"027 L6b CTX Glut","0516 Vip Gaba_3",0
"028 L6 CT CTX Glut","0516 Vip Gaba_3",0
"030 L5 NP CTX Glut","0516 Vip Gaba_3",0
"036 Vip Gaba","0516 Vip Gaba_3",0.0440494590417311
"037 Sncg Gaba","0516 Vip Gaba_3",0
"039 Lamp5 Gaba","0516 Vip Gaba_3",0
"041 Pvalb chandelier Gaba","0516 Vip Gaba_3",0
"042 Pvalb Gaba","0516 Vip Gaba_3",0
"043 Sst Gaba","0516 Vip Gaba_3",0
"046 Sst Chodl Gaba","0516 Vip Gaba_3",0
"287 Astro-TE NN","0516 Vip Gaba_3",0
"294 OPC NN","0516 Vip Gaba_3",0
"295 Oligo NN","0516 Vip Gaba_3",0
"299 Peri NN","0516 Vip Gaba_3",0
"301 Endo NN","0516 Vip Gaba_3",0
"302 Microglia NN","0516 Vip Gaba_3",0
"001 Car3 Glut","0522 Vip Gaba_4",0
"003 L5/6 IT TPE-ENT Glut","0522 Vip Gaba_4",0
"004 L6 IT CTX Glut","0522 Vip Gaba_4",0
"005 L5 IT CTX Glut","0522 Vip Gaba_4",0
"006 L4/5 IT CTX Glut","0522 Vip Gaba_4",0
"007 L2/3 IT CTX Glut","0522 Vip Gaba_4",0
"022 L5 ET CTX Glut","0522 Vip Gaba_4",0
"027 L6b CTX Glut","0522 Vip Gaba_4",0
"028 L6 CT CTX Glut","0522 Vip Gaba_4",0
"030 L5 NP CTX Glut","0522 Vip Gaba_4",0
"036 Vip Gaba","0522 Vip Gaba_4",0.142194744976816
"037 Sncg Gaba","0522 Vip Gaba_4",0
"039 Lamp5 Gaba","0522 Vip Gaba_4",0
"041 Pvalb chandelier Gaba","0522 Vip Gaba_4",0
"042 Pvalb Gaba","0522 Vip Gaba_4",0
"043 Sst Gaba","0522 Vip Gaba_4",0
"046 Sst Chodl Gaba","0522 Vip Gaba_4",0
"287 Astro-TE NN","0522 Vip Gaba_4",0
"294 OPC NN","0522 Vip Gaba_4",0
"295 Oligo NN","0522 Vip Gaba_4",0
"299 Peri NN","0522 Vip Gaba_4",0
"301 Endo NN","0522 Vip Gaba_4",0
"302 Microglia NN","0522 Vip Gaba_4",0
"001 Car3 Glut","0527 Vip Gaba_5",0
"003 L5/6 IT TPE-ENT Glut","0527 Vip Gaba_5",0
"004 L6 IT CTX Glut","0527 Vip Gaba_5",0
"005 L5 IT CTX Glut","0527 Vip Gaba_5",0
"006 L4/5 IT CTX Glut","0527 Vip Gaba_5",0
"007 L2/3 IT CTX Glut","0527 Vip Gaba_5",0
"022 L5 ET CTX Glut","0527 Vip Gaba_5",0
"027 L6b CTX Glut","0527 Vip Gaba_5",0
"028 L6 CT CTX Glut","0527 Vip Gaba_5",0
"030 L5 NP CTX Glut","0527 Vip Gaba_5",0
"036 Vip Gaba","0527 Vip Gaba_5",0.204018547140649
"037 Sncg Gaba","0527 Vip Gaba_5",0
"039 Lamp5 Gaba","0527 Vip Gaba_5",0
"041 Pvalb chandelier Gaba","0527 Vip Gaba_5",0
"042 Pvalb Gaba","0527 Vip Gaba_5",0
"043 Sst Gaba","0527 Vip Gaba_5",0
"046 Sst Chodl Gaba","0527 Vip Gaba_5",0
"287 Astro-TE NN","0527 Vip Gaba_5",0
"294 OPC NN","0527 Vip Gaba_5",0
"295 Oligo NN","0527 Vip Gaba_5",0
"299 Peri NN","0527 Vip Gaba_5",0
"301 Endo NN","0527 Vip Gaba_5",0
"302 Microglia NN","0527 Vip Gaba_5",0
"001 Car3 Glut","0529 Vip Gaba_5",0
"003 L5/6 IT TPE-ENT Glut","0529 Vip Gaba_5",0
"004 L6 IT CTX Glut","0529 Vip Gaba_5",0
"005 L5 IT CTX Glut","0529 Vip Gaba_5",0
"006 L4/5 IT CTX Glut","0529 Vip Gaba_5",0
"007 L2/3 IT CTX Glut","0529 Vip Gaba_5",0
"022 L5 ET CTX Glut","0529 Vip Gaba_5",0
"027 L6b CTX Glut","0529 Vip Gaba_5",0
"028 L6 CT CTX Glut","0529 Vip Gaba_5",0
"030 L5 NP CTX Glut","0529 Vip Gaba_5",0
"036 Vip Gaba","0529 Vip Gaba_5",0.141421947449768
"037 Sncg Gaba","0529 Vip Gaba_5",0
"039 Lamp5 Gaba","0529 Vip Gaba_5",0
"041 Pvalb chandelier Gaba","0529 Vip Gaba_5",0
"042 Pvalb Gaba","0529 Vip Gaba_5",0
"043 Sst Gaba","0529 Vip Gaba_5",0
"046 Sst Chodl Gaba","0529 Vip Gaba_5",0
"287 Astro-TE NN","0529 Vip Gaba_5",0
"294 OPC NN","0529 Vip Gaba_5",0
"295 Oligo NN","0529 Vip Gaba_5",0
"299 Peri NN","0529 Vip Gaba_5",0
"301 Endo NN","0529 Vip Gaba_5",0
"302 Microglia NN","0529 Vip Gaba_5",0
"001 Car3 Glut","0533 Vip Gaba_6",0
"003 L5/6 IT TPE-ENT Glut","0533 Vip Gaba_6",0
"004 L6 IT CTX Glut","0533 Vip Gaba_6",0
"005 L5 IT CTX Glut","0533 Vip Gaba_6",0
"006 L4/5 IT CTX Glut","0533 Vip Gaba_6",0
"007 L2/3 IT CTX Glut","0533 Vip Gaba_6",0
"022 L5 ET CTX Glut","0533 Vip Gaba_6",0
"027 L6b CTX Glut","0533 Vip Gaba_6",0
"028 L6 CT CTX Glut","0533 Vip Gaba_6",0
"030 L5 NP CTX Glut","0533 Vip Gaba_6",0
"036 Vip Gaba","0533 Vip Gaba_6",0.159969088098918
"037 Sncg Gaba","0533 Vip Gaba_6",0
"039 Lamp5 Gaba","0533 Vip Gaba_6",0
"041 Pvalb chandelier Gaba","0533 Vip Gaba_6",0
"042 Pvalb Gaba","0533 Vip Gaba_6",0
"043 Sst Gaba","0533 Vip Gaba_6",0
"046 Sst Chodl Gaba","0533 Vip Gaba_6",0
"287 Astro-TE NN","0533 Vip Gaba_6",0
"294 OPC NN","0533 Vip Gaba_6",0
"295 Oligo NN","0533 Vip Gaba_6",0
"299 Peri NN","0533 Vip Gaba_6",0
"301 Endo NN","0533 Vip Gaba_6",0
"302 Microglia NN","0533 Vip Gaba_6",0
"001 Car3 Glut","0547 Sncg Gaba_6",0
"003 L5/6 IT TPE-ENT Glut","0547 Sncg Gaba_6",0
"004 L6 IT CTX Glut","0547 Sncg Gaba_6",0
"005 L5 IT CTX Glut","0547 Sncg Gaba_6",0
"006 L4/5 IT CTX Glut","0547 Sncg Gaba_6",0
"007 L2/3 IT CTX Glut","0547 Sncg Gaba_6",0
"022 L5 ET CTX Glut","0547 Sncg Gaba_6",0
"027 L6b CTX Glut","0547 Sncg Gaba_6",0
"028 L6 CT CTX Glut","0547 Sncg Gaba_6",0
"030 L5 NP CTX Glut","0547 Sncg Gaba_6",0.000890471950133571
"036 Vip Gaba","0547 Sncg Gaba_6",0
"037 Sncg Gaba","0547 Sncg Gaba_6",0.313397129186603
"039 Lamp5 Gaba","0547 Sncg Gaba_6",0
"041 Pvalb chandelier Gaba","0547 Sncg Gaba_6",0
"042 Pvalb Gaba","0547 Sncg Gaba_6",0
"043 Sst Gaba","0547 Sncg Gaba_6",0
"046 Sst Chodl Gaba","0547 Sncg Gaba_6",0
"287 Astro-TE NN","0547 Sncg Gaba_6",0
"294 OPC NN","0547 Sncg Gaba_6",0
"295 Oligo NN","0547 Sncg Gaba_6",0
"299 Peri NN","0547 Sncg Gaba_6",0
"301 Endo NN","0547 Sncg Gaba_6",0
"302 Microglia NN","0547 Sncg Gaba_6",0
"001 Car3 Glut","0553 Sncg Gaba_3",0
"003 L5/6 IT TPE-ENT Glut","0553 Sncg Gaba_3",0
"004 L6 IT CTX Glut","0553 Sncg Gaba_3",0
"005 L5 IT CTX Glut","0553 Sncg Gaba_3",0
"006 L4/5 IT CTX Glut","0553 Sncg Gaba_3",0
"007 L2/3 IT CTX Glut","0553 Sncg Gaba_3",0
"022 L5 ET CTX Glut","0553 Sncg Gaba_3",0
"027 L6b CTX Glut","0553 Sncg Gaba_3",0
"028 L6 CT CTX Glut","0553 Sncg Gaba_3",0
"030 L5 NP CTX Glut","0553 Sncg Gaba_3",0
"036 Vip Gaba","0553 Sncg Gaba_3",0
"037 Sncg Gaba","0553 Sncg Gaba_3",0.332535885167464
"039 Lamp5 Gaba","0553 Sncg Gaba_3",0
"041 Pvalb chandelier Gaba","0553 Sncg Gaba_3",0
"042 Pvalb Gaba","0553 Sncg Gaba_3",0
"043 Sst Gaba","0553 Sncg Gaba_3",0
"046 Sst Chodl Gaba","0553 Sncg Gaba_3",0
"287 Astro-TE NN","0553 Sncg Gaba_3",0
"294 OPC NN","0553 Sncg Gaba_3",0
"295 Oligo NN","0553 Sncg Gaba_3",0
"299 Peri NN","0553 Sncg Gaba_3",0
"301 Endo NN","0553 Sncg Gaba_3",0
"302 Microglia NN","0553 Sncg Gaba_3",0
"001 Car3 Glut","0560 Sncg Gaba_4",0
"003 L5/6 IT TPE-ENT Glut","0560 Sncg Gaba_4",0
"004 L6 IT CTX Glut","0560 Sncg Gaba_4",0
"005 L5 IT CTX Glut","0560 Sncg Gaba_4",0
"006 L4/5 IT CTX Glut","0560 Sncg Gaba_4",0
"007 L2/3 IT CTX Glut","0560 Sncg Gaba_4",0
"022 L5 ET CTX Glut","0560 Sncg Gaba_4",0
"027 L6b CTX Glut","0560 Sncg Gaba_4",0
"028 L6 CT CTX Glut","0560 Sncg Gaba_4",0
"030 L5 NP CTX Glut","0560 Sncg Gaba_4",0
"036 Vip Gaba","0560 Sncg Gaba_4",0
"037 Sncg Gaba","0560 Sncg Gaba_4",0.354066985645933
"039 Lamp5 Gaba","0560 Sncg Gaba_4",0
"041 Pvalb chandelier Gaba","0560 Sncg Gaba_4",0
"042 Pvalb Gaba","0560 Sncg Gaba_4",0
"043 Sst Gaba","0560 Sncg Gaba_4",0
"046 Sst Chodl Gaba","0560 Sncg Gaba_4",0
"287 Astro-TE NN","0560 Sncg Gaba_4",0
"294 OPC NN","0560 Sncg Gaba_4",0
"295 Oligo NN","0560 Sncg Gaba_4",0
"299 Peri NN","0560 Sncg Gaba_4",0
"301 Endo NN","0560 Sncg Gaba_4",0
"302 Microglia NN","0560 Sncg Gaba_4",0
"001 Car3 Glut","0580 Lamp5 Gaba_1",0
"003 L5/6 IT TPE-ENT Glut","0580 Lamp5 Gaba_1",0
"004 L6 IT CTX Glut","0580 Lamp5 Gaba_1",0
"005 L5 IT CTX Glut","0580 Lamp5 Gaba_1",0
"006 L4/5 IT CTX Glut","0580 Lamp5 Gaba_1",0
"007 L2/3 IT CTX Glut","0580 Lamp5 Gaba_1",0
"022 L5 ET CTX Glut","0580 Lamp5 Gaba_1",0
"027 L6b CTX Glut","0580 Lamp5 Gaba_1",0
"028 L6 CT CTX Glut","0580 Lamp5 Gaba_1",0
"030 L5 NP CTX Glut","0580 Lamp5 Gaba_1",0
"036 Vip Gaba","0580 Lamp5 Gaba_1",0
"037 Sncg Gaba","0580 Lamp5 Gaba_1",0
"039 Lamp5 Gaba","0580 Lamp5 Gaba_1",0.225635593220339
"041 Pvalb chandelier Gaba","0580 Lamp5 Gaba_1",0
"042 Pvalb Gaba","0580 Lamp5 Gaba_1",0
"043 Sst Gaba","0580 Lamp5 Gaba_1",0
"046 Sst Chodl Gaba","0580 Lamp5 Gaba_1",0
"287 Astro-TE NN","0580 Lamp5 Gaba_1",0
"294 OPC NN","0580 Lamp5 Gaba_1",0
"295 Oligo NN","0580 Lamp5 Gaba_1",0
"299 Peri NN","0580 Lamp5 Gaba_1",0
"301 Endo NN","0580 Lamp5 Gaba_1",0
"302 Microglia NN","0580 Lamp5 Gaba_1",0
"001 Car3 Glut","0581 Lamp5 Gaba_1",0
"003 L5/6 IT TPE-ENT Glut","0581 Lamp5 Gaba_1",0
"004 L6 IT CTX Glut","0581 Lamp5 Gaba_1",0
"005 L5 IT CTX Glut","0581 Lamp5 Gaba_1",0
"006 L4/5 IT CTX Glut","0581 Lamp5 Gaba_1",0
"007 L2/3 IT CTX Glut","0581 Lamp5 Gaba_1",0
"022 L5 ET CTX Glut","0581 Lamp5 Gaba_1",0
"027 L6b CTX Glut","0581 Lamp5 Gaba_1",0
"028 L6 CT CTX Glut","0581 Lamp5 Gaba_1",0
"030 L5 NP CTX Glut","0581 Lamp5 Gaba_1",0
"036 Vip Gaba","0581 Lamp5 Gaba_1",0
"037 Sncg Gaba","0581 Lamp5 Gaba_1",0
"039 Lamp5 Gaba","0581 Lamp5 Gaba_1",0.356991525423729
"041 Pvalb chandelier Gaba","0581 Lamp5 Gaba_1",0
"042 Pvalb Gaba","0581 Lamp5 Gaba_1",0.000802568218298555
"043 Sst Gaba","0581 Lamp5 Gaba_1",0
"046 Sst Chodl Gaba","0581 Lamp5 Gaba_1",0
"287 Astro-TE NN","0581 Lamp5 Gaba_1",0
"294 OPC NN","0581 Lamp5 Gaba_1",0
"295 Oligo NN","0581 Lamp5 Gaba_1",0
"299 Peri NN","0581 Lamp5 Gaba_1",0
"301 Endo NN","0581 Lamp5 Gaba_1",0
"302 Microglia NN","0581 Lamp5 Gaba_1",0
"001 Car3 Glut","0582 Lamp5 Gaba_1",0
"003 L5/6 IT TPE-ENT Glut","0582 Lamp5 Gaba_1",0
"004 L6 IT CTX Glut","0582 Lamp5 Gaba_1",0
"005 L5 IT CTX Glut","0582 Lamp5 Gaba_1",0
"006 L4/5 IT CTX Glut","0582 Lamp5 Gaba_1",0
"007 L2/3 IT CTX Glut","0582 Lamp5 Gaba_1",0
"022 L5 ET CTX Glut","0582 Lamp5 Gaba_1",0
"027 L6b CTX Glut","0582 Lamp5 Gaba_1",0
"028 L6 CT CTX Glut","0582 Lamp5 Gaba_1",0
"030 L5 NP CTX Glut","0582 Lamp5 Gaba_1",0
"036 Vip Gaba","0582 Lamp5 Gaba_1",0
"037 Sncg Gaba","0582 Lamp5 Gaba_1",0
"039 Lamp5 Gaba","0582 Lamp5 Gaba_1",0.370762711864407
"041 Pvalb chandelier Gaba","0582 Lamp5 Gaba_1",0
"042 Pvalb Gaba","0582 Lamp5 Gaba_1",0
"043 Sst Gaba","0582 Lamp5 Gaba_1",0
"046 Sst Chodl Gaba","0582 Lamp5 Gaba_1",0
"287 Astro-TE NN","0582 Lamp5 Gaba_1",0
"294 OPC NN","0582 Lamp5 Gaba_1",0
"295 Oligo NN","0582 Lamp5 Gaba_1",0
"299 Peri NN","0582 Lamp5 Gaba_1",0
"301 Endo NN","0582 Lamp5 Gaba_1",0
"302 Microglia NN","0582 Lamp5 Gaba_1",0
"001 Car3 Glut","0587 Lamp5 Gaba_2",0
"003 L5/6 IT TPE-ENT Glut","0587 Lamp5 Gaba_2",0
"004 L6 IT CTX Glut","0587 Lamp5 Gaba_2",0
"005 L5 IT CTX Glut","0587 Lamp5 Gaba_2",0
"006 L4/5 IT CTX Glut","0587 Lamp5 Gaba_2",0
"007 L2/3 IT CTX Glut","0587 Lamp5 Gaba_2",0
"022 L5 ET CTX Glut","0587 Lamp5 Gaba_2",0
"027 L6b CTX Glut","0587 Lamp5 Gaba_2",0
"028 L6 CT CTX Glut","0587 Lamp5 Gaba_2",0
"030 L5 NP CTX Glut","0587 Lamp5 Gaba_2",0
"036 Vip Gaba","0587 Lamp5 Gaba_2",0.00309119010819165
"037 Sncg Gaba","0587 Lamp5 Gaba_2",0
"039 Lamp5 Gaba","0587 Lamp5 Gaba_2",0.0455508474576271
"041 Pvalb chandelier Gaba","0587 Lamp5 Gaba_2",0
"042 Pvalb Gaba","0587 Lamp5 Gaba_2",0
"043 Sst Gaba","0587 Lamp5 Gaba_2",0
"046 Sst Chodl Gaba","0587 Lamp5 Gaba_2",0
"287 Astro-TE NN","0587 Lamp5 Gaba_2",0
"294 OPC NN","0587 Lamp5 Gaba_2",0
"295 Oligo NN","0587 Lamp5 Gaba_2",0
"299 Peri NN","0587 Lamp5 Gaba_2",0
"301 Endo NN","0587 Lamp5 Gaba_2",0
"302 Microglia NN","0587 Lamp5 Gaba_2",0
"001 Car3 Glut","0605 Pvalb chandelier Gaba",0
"003 L5/6 IT TPE-ENT Glut","0605 Pvalb chandelier Gaba",0
"004 L6 IT CTX Glut","0605 Pvalb chandelier Gaba",0
"005 L5 IT CTX Glut","0605 Pvalb chandelier Gaba",0
"006 L4/5 IT CTX Glut","0605 Pvalb chandelier Gaba",0
"007 L2/3 IT CTX Glut","0605 Pvalb chandelier Gaba",0
"022 L5 ET CTX Glut","0605 Pvalb chandelier Gaba",0
"027 L6b CTX Glut","0605 Pvalb chandelier Gaba",0
"028 L6 CT CTX Glut","0605 Pvalb chandelier Gaba",0
"030 L5 NP CTX Glut","0605 Pvalb chandelier Gaba",0
"036 Vip Gaba","0605 Pvalb chandelier Gaba",0
"037 Sncg Gaba","0605 Pvalb chandelier Gaba",0
"039 Lamp5 Gaba","0605 Pvalb chandelier Gaba",0
"041 Pvalb chandelier Gaba","0605 Pvalb chandelier Gaba",0.993548387096774
"042 Pvalb Gaba","0605 Pvalb chandelier Gaba",0
"043 Sst Gaba","0605 Pvalb chandelier Gaba",0
"046 Sst Chodl Gaba","0605 Pvalb chandelier Gaba",0
"287 Astro-TE NN","0605 Pvalb chandelier Gaba",0
"294 OPC NN","0605 Pvalb chandelier Gaba",0
"295 Oligo NN","0605 Pvalb chandelier Gaba",0
"299 Peri NN","0605 Pvalb chandelier Gaba",0
"301 Endo NN","0605 Pvalb chandelier Gaba",0
"302 Microglia NN","0605 Pvalb chandelier Gaba",0
"001 Car3 Glut","0607 Pvalb Gaba_1",0
"003 L5/6 IT TPE-ENT Glut","0607 Pvalb Gaba_1",0
"004 L6 IT CTX Glut","0607 Pvalb Gaba_1",0
"005 L5 IT CTX Glut","0607 Pvalb Gaba_1",0
"006 L4/5 IT CTX Glut","0607 Pvalb Gaba_1",0
"007 L2/3 IT CTX Glut","0607 Pvalb Gaba_1",0
"022 L5 ET CTX Glut","0607 Pvalb Gaba_1",0
"027 L6b CTX Glut","0607 Pvalb Gaba_1",0
"028 L6 CT CTX Glut","0607 Pvalb Gaba_1",0
"030 L5 NP CTX Glut","0607 Pvalb Gaba_1",0
"036 Vip Gaba","0607 Pvalb Gaba_1",0
"037 Sncg Gaba","0607 Pvalb Gaba_1",0
"039 Lamp5 Gaba","0607 Pvalb Gaba_1",0
"041 Pvalb chandelier Gaba","0607 Pvalb Gaba_1",0
"042 Pvalb Gaba","0607 Pvalb Gaba_1",0.102728731942215
"043 Sst Gaba","0607 Pvalb Gaba_1",0
"046 Sst Chodl Gaba","0607 Pvalb Gaba_1",0
"287 Astro-TE NN","0607 Pvalb Gaba_1",0
"294 OPC NN","0607 Pvalb Gaba_1",0
"295 Oligo NN","0607 Pvalb Gaba_1",0
"299 Peri NN","0607 Pvalb Gaba_1",0
"301 Endo NN","0607 Pvalb Gaba_1",0
"302 Microglia NN","0607 Pvalb Gaba_1",0
"001 Car3 Glut","0618 Pvalb Gaba_3",0
"003 L5/6 IT TPE-ENT Glut","0618 Pvalb Gaba_3",0
"004 L6 IT CTX Glut","0618 Pvalb Gaba_3",0
"005 L5 IT CTX Glut","0618 Pvalb Gaba_3",0
"006 L4/5 IT CTX Glut","0618 Pvalb Gaba_3",0
"007 L2/3 IT CTX Glut","0618 Pvalb Gaba_3",0
"022 L5 ET CTX Glut","0618 Pvalb Gaba_3",0
"027 L6b CTX Glut","0618 Pvalb Gaba_3",0
"028 L6 CT CTX Glut","0618 Pvalb Gaba_3",0
"030 L5 NP CTX Glut","0618 Pvalb Gaba_3",0
"036 Vip Gaba","0618 Pvalb Gaba_3",0
"037 Sncg Gaba","0618 Pvalb Gaba_3",0
"039 Lamp5 Gaba","0618 Pvalb Gaba_3",0
"041 Pvalb chandelier Gaba","0618 Pvalb Gaba_3",0
"042 Pvalb Gaba","0618 Pvalb Gaba_3",0.115569823434992
"043 Sst Gaba","0618 Pvalb Gaba_3",0.000412541254125413
"046 Sst Chodl Gaba","0618 Pvalb Gaba_3",0
"287 Astro-TE NN","0618 Pvalb Gaba_3",0
"294 OPC NN","0618 Pvalb Gaba_3",0
"295 Oligo NN","0618 Pvalb Gaba_3",0
"299 Peri NN","0618 Pvalb Gaba_3",0
"301 Endo NN","0618 Pvalb Gaba_3",0
"302 Microglia NN","0618 Pvalb Gaba_3",0
"001 Car3 Glut","0619 Pvalb Gaba_3",0
"003 L5/6 IT TPE-ENT Glut","0619 Pvalb Gaba_3",0
"004 L6 IT CTX Glut","0619 Pvalb Gaba_3",0
"005 L5 IT CTX Glut","0619 Pvalb Gaba_3",0
"006 L4/5 IT CTX Glut","0619 Pvalb Gaba_3",0
"007 L2/3 IT CTX Glut","0619 Pvalb Gaba_3",0
"022 L5 ET CTX Glut","0619 Pvalb Gaba_3",0
"027 L6b CTX Glut","0619 Pvalb Gaba_3",0
"028 L6 CT CTX Glut","0619 Pvalb Gaba_3",0
"030 L5 NP CTX Glut","0619 Pvalb Gaba_3",0
"036 Vip Gaba","0619 Pvalb Gaba_3",0
"037 Sncg Gaba","0619 Pvalb Gaba_3",0
"039 Lamp5 Gaba","0619 Pvalb Gaba_3",0
"041 Pvalb chandelier Gaba","0619 Pvalb Gaba_3",0
"042 Pvalb Gaba","0619 Pvalb Gaba_3",0.231139646869984
"043 Sst Gaba","0619 Pvalb Gaba_3",0
"046 Sst Chodl Gaba","0619 Pvalb Gaba_3",0
"287 Astro-TE NN","0619 Pvalb Gaba_3",0
"294 OPC NN","0619 Pvalb Gaba_3",0
"295 Oligo NN","0619 Pvalb Gaba_3",0
"299 Peri NN","0619 Pvalb Gaba_3",0
"301 Endo NN","0619 Pvalb Gaba_3",0
"302 Microglia NN","0619 Pvalb Gaba_3",0
"001 Car3 Glut","0621 Pvalb Gaba_3",0
"003 L5/6 IT TPE-ENT Glut","0621 Pvalb Gaba_3",0
